472,42.101500,72.589800,South America,Mar,12,2016,1
473,42.101500,72.589800,South America,Feb,15,2014,18
474,42.101500,72.589800,North America,Aug,26,2014,20
475,42.101500,72.589800,Europe,Jun,23,2015,25
476,42.101500,72.589800,South America,Feb,25,2015,-6
477,42.101500,72.589800,North America,Jun,22,2015,-1
478,42.101500,72.589800,Europe,Oct,1,2015,21
479,42.101500,72.589800,North America,May,19,2016,30
480,42.101500,72.589800,South America,Jan,29,2016,16
481,42.101500,72.589800,North America,Jan,6,2014,23
482,42.101500,72.589800,Europe,Dec,24,2015,-4
483,42.101500,72.589800,Europe,Dec,29,2016,28
484,42.101500,72.589800,South America,Jan,16,2015,13
485,42.101500,72.589800,North America,Aug,5,2015,22
486,42.101500,72.589800,Europe,May,22,2015,7
487,42.101500,72.589800,North America,Jun,10,2016,21
488,42.101500,72.589800,Europe,Oct,21,2016,3
489,42.101500,72.589800,Europe,Feb,4,2015,13
490,42.101500,72.589800,South America,Jun,13,2014,3
491,42.101500,72.589800,South America,Mar,5,2014,6
492,42.101500,72.589800,South America,Jan,24,2016,-7
493,42.101500,72.589800,South America,Nov,24,2014,6
494,42.101500,72.589800,Europe,Nov,9,2016,20
495,42.101500,72.589800,South America,Mar,28,2014,-6
496,42.101500,72.589800,Europe,Feb,16,2016,6
497,42.101500,72.589800,North America,Nov,9,2014,3
498,42.101500,72.589800,South America,Apr,1,2016,17
499,42.101500,72.589800,North America,Nov,26,2015,1
